id,title,author,description,genres,coverUrl
pnLHeAXNNoQC,Gone with the Win,Mary Daheim,"In Gone with the Win, another charming entry in Mary Daheim’s beloved Bed-and-Breakfast series, someone from Judith McMonigle Flynn’s past comes knocking, and the reluctant amateur sleuth finds herself working a case so cold it's practically frozen. Ruby Tooms drops her bags and a mystery on the lovely Persian carpet of Hillside Manor, Judith’s bed-and-breakfast in Seattle. Ruby’s mother was strangled years before, soon after her divorce from Ruby’s father—and the killer is still at large. Undaunted, Judith agrees to help Ruby. Cousin Renie grudgingly pitches in, and even Judith’s husband, Joe, gets involved. The game’s afoot and ahoof with Judith discovering that the hand she's been dealt includes not only a joker but that deadly card, the Ace of Spades. And, she’s off…in pursuit of a killer.",Fiction,https://books.google.com/books/content?id=pnLHeAXNNoQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
NkdfEQAAQBAJ,Last Things,Ralph McInerny,"Father Dowling is used to unsolicited knocks on the rectory door, having done more than his share of counseling and assisting in delicate situations during his long career. So when Eleanor Wygant comes to visit Father Dowling he receives her graciously, though she is a stranger. As it turns out, members of her family are longtime parishioners of St. Hillary's, and it soon becomes clear that with family trouble brewing, Eleanor doesn't know where else to turn. When she enlists Father Dowling's help in persuading her niece Jessica to scrap the tell-all family novel she is writing and concentrate on more earthly pursuits, the venerable priest has little idea how enmeshed he is about to become in the family's edgy interrelations. For in recent years, the family has had its share of melodrama, including a philandering patriarch, a son who left the priesthood to take up with an ex-nun, and an underachieving academic, and it's up to Dowling to piece together their shared history in the hopes of putting their demons-and a vicious, previously unknown murder-to rest. In the hands of Ralph McInerny, one of mystery fiction's most beloved authors, Last Things is as delightful as his legions of fans have come to expect from the charming Father Dowling series.",Fiction,https://books.google.com/books/content?id=NkdfEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
xAlU3AbWC9wC,Mystery at the Old Stamp Mill,Janet Holm McHenry,"While investigating the strange disappearance of an elderly friend, Annie finds herself pulled into the web of his father's tragic death and its link to the Sierra Eureka Stamp Mill.",Fiction,https://books.google.com/books/content?id=xAlU3AbWC9wC&printsec=frontcover&img=1&zoom=1&source=gbs_api
COtjEQAAQBAJ,"Shaken Spirits (A Daisy Gumm Majesty Mystery, Book 14)",Alice Duncan,"Daisy Gumm Majesty is in for a bumpy ride—literally—in this lively 1925 Pasadena mystery filled with danger, humor, and just a dash of romance. The New Year's Day Rose Parade is supposed to be a time for celebration, but Daisy's day takes a shocking turn when a speeding motorcar barrels into her, leaving her bruised, battered, and with a dislocated shoulder. At first, she chalks it up to bad luck—until it's clear someone is trying to finish the job. As her detective fiancé, Sam Rotondo, investigates, Daisy finds herself dodging more than just pain and indignation. Between well-meaning neighbors, an outpouring of sympathy (and baked goods), and her own stubborn refusal to stay in bed, Daisy must figure out who wants her dead before her next parade appearance is in a funeral procession. If only catching criminals were as easy as catching spirits... Alice Duncan spent years avoiding what she knew she should be doing—writing—by professionally folk dancing instead. Eventually, her muse won the battle, and she's been crafting engaging historical cozy mysteries ever since. Now a proud resident of Roswell, New Mexico, Alice enjoys the lack of smog and crowds while spoiling her beloved herd of wild dachshunds. Visit her at www.aliceduncan.net. Don't miss a moment of the action with Daisy and her cadre of friends as they solve mysteries in 1920s Pasadena! Each story stands alone but is best enjoyed in order. Strong Spirits Fine Spirits High Spirits Hungry Spirits Genteel Spirits Ancient Spirits Spirits Revived Dark Spirits Spirits Onstage Unsettled Spirits Bruised Spirits Spirits United Spirits Unearthed Shaken Spirits Scarlet Spirits Exercised Spirits Wedded Spirits Domesticated Spirits Library Spirits Spirits Adopted Rosy Spirits",Fiction,https://books.google.com/books/content?id=COtjEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
_2lgEAAAQBAJ,They Came for Him,P.D. Workman,"A mystery thriller from USA Today bestselling author, P.D. Workman that will keep you turning the pages! There’s been some trouble That was the understatement of the year. A call from private investigator Zachary Goldman’s older sister puts him on to a murder case, but this time he is trying to help the murderer rather than tracking him down. From the beginning, Zachary has his own ideas of what happened and is confident that he can gather enough evidence and background information to prove that Luke is not guilty of murder. But Luke is not contributing to his own defense and the facts that Zachary uncovers are not what he was expecting. Zachary begins to doubt whether he knows the real story after all. But he is not giving up. ⭐️⭐️⭐️⭐️⭐️ This highly suspenseful tale took me on a roller coaster ride of emotion as I feverishly flipped the pages navigating the plentiful twists and turns in hopeful anticipation of Luke being exonerated. P.D. Workman has once again worked her literary magic to produce another story filled with traumatized “imperfect” people facing daunting challenges and somehow managing to survive, prevail and inspire. ⭐️⭐️⭐️⭐️⭐️ P.D. Workman expertly weaves her way to the centre of a psychological thriller, combined with fascinating characters and events that will grip you firmly by the imagination throughout, in They Came For Him. Make sure you get it today! Zachary Goldman, Private Investigator, is flawed with a capital F. Shattered by the tragedies of his own life, he will somehow still manage to pick himself up and dig just a little bit deeper than anyone else to piece together the vital clues and solve the mystery. Maybe being broken makes it easier for others who have faced tragedy to trust him. Walk with Zachary as he solves cases that will stretch his abilities to the limit. Even with his own life in shambles, Zachary Goldman is still the one you want on the case. Looking for a thriller that will keep you up all night and stay with you long after the last page? Investigate this P.I. Mystery now! ﻿keywords: private investigator, mystery, suspense, thriller, crime fiction, flawed protagonist, complex plot, well-developed characters, gripping, suspenseful, gritty, unsolvable cases, troubled past, loyalty, resilience, captivating, small town, vermont, gripping storytelling, secrets, lies, relentless, twists and turns, page-turner, tragedy, determination, rollercoaster ride, brilliant detective, truth, captivating series",Fiction,https://books.google.com/books/content?id=_2lgEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
JRZSEAAAQBAJ,Murder in Westminster,Vanessa Riley,"Perfect for readers looking for a darker twist on Bridgerton, this first in a vibrant, inclusive historical mystery series from a acclaimed author Vanessa Riley portrays the true diversity of the Regency-era, as an aristocrat whose skin color and notorious family history have left her with few friends she can rely on is named as the prime suspect in a murder case… “A great read to add to your current must-read lists.” – Essence Magazine “Riley’s storytelling gift is strong and her prose is lovely and evocative…particularly clever.” – Mystery Scene Magazine “Snappy dialogue, abundant intrigue, and Abbie and Stapleton’s increasingly flirtatious antagonism keep the tension high and the narrative drive strong. Smart, fun, and full of moxie.”—Kirkus Reviews A BiblioLifestyle Most Anticipated Mystery of Summer 2022 Discovering a body on her property presents Lady Abigail Worthing with more than one pressing problem. The victim is Juliet, the wife of her neighbor, Stapleton Henderson. Although Abigail has little connection with the lady in question, she expects to be under suspicion. Abigail’s skin color and her mother’s notorious past have earned her a certain reputation among the ton, and no amount of wealth or status will eclipse it. Abigail can’t divulge that she was attending a secret pro-abolition meeting at the time of the murder. To her surprise, Henderson offers her an alibi. Though he and Juliet were long estranged, and she had a string of lovers, he feels a certain loyalty to his late wife. Perhaps together, he and Abigail can learn the truth. Abigail, whose marriage to Lord Worthing was not a love match, knows well how appearances can deceive. For all its surface elegance, London’s high society can be treacherous. Yet who in their circle would have killed Juliet, and why? Taking the reins of her life in a way she never has before, Abby intends to find out—but in the process she will uncover more danger than she ever imagined . . . “Fans of Bridgerton will enjoy this one.” –Publishers Weekly “Intelligent…a welcome addition to the genre.” –Library Journal",Fiction,https://books.google.com/books/content?id=JRZSEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
nq2uDwAAQBAJ,Crime in the Café (A Lacey Doyle Cozy Mystery—Book 3),Fiona Grace,"""Very entertaining. I highly recommend this book to the permanent library of any reader that appreciates a very well written mystery, with some twists and an intelligent plot. You will not be disappointed. Excellent way to spend a cold weekend!"" --Books and Movie Reviews, Roberto Mattos (regarding Murder in the Manor) CRIME IN THE CAFE (A LACEY DOYLE COZY MYSTERY—BOOK 3) is book three in a charming new cozy mystery series by Fiona Grace. Lacey Doyle, 39 years old and freshly divorced, has made a drastic change: she has walked away from the fast life of New York City and settled down in the quaint English seaside town of Wilfordshire. Summer is nearly here, and Lacey has fallen more in love with the town and with her chef boyfriend. She has even made a best friend: the new owner of a local B&B. And when her friend needs her services for the decoration of her inn, buying nearly everything in Lacey’s antique shop, her business even gets an extra boost. Everything’s going perfectly—until someone mysteriously dies in her friend’s new B&B. Their village turned upside down and her new friend’s livelihood now in jeopardy, it’s up to Lacey and her dog to get to the bottom of the mystery. Books #4-#9 are also available!",Fiction,https://books.google.com/books/content?id=nq2uDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
z7VvDwAAQBAJ,A Deadly Affair at Bobtail Ridge,Terry Shames,"Someone is trying to kill Jenny Sandstone and she might know who it is. But how can Samuel Craddock protect her when she seems hell-bent on protecting the attempted killer's identity? Craddock has learned to accept that his neighbor and friend Jenny's personal life is strictly secret. But when her dying mother tells him that Jenny is in danger, Craddock is confronted with a dilemma. He wants to respect Jenny's privacy, but he is haunted by the urgency in the dying woman's voice. Then when Jenny is the victim of a suspicious car accident, Craddock has no choice but to get involved. He demands that she tell him what he needs to know to protect her and to solve the mysteries surrounding the strange events that began taking place as soon as Jenny’s mother passed away. Forced to confront the past, Jenny plunges into a downward spiral of rage and despair. She is drinking heavily and seems bent on self-destruction. Craddock must tread lightly as he tries to find out who is behind the threats to her. But only by getting to the bottom of the secrets buried in Jenny’s past can he hope to save her both from herself and from whoever is out to harm her.",Fiction,https://books.google.com/books/content?id=z7VvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
8OcQxXRCDg4C,An International Treasury of Mystery & Suspense,,A collection of international mystery stories.,Fiction,https://books.google.com/books/content?id=8OcQxXRCDg4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
x6-TBAAAQBAJ,The Mystery Writers of America Cookbook,Kate White,"Enjoy over 100 recipes and murderously fun facts from legendary mystery authors like Sue Grafton, Louise Penny, Harlan Coben, and James Patterson! With art deco embellishments and stunning photos, this heirloom cookbook is the perfect gift for book lovers and mystery fans. Whether you’re planning a sinister dinner party or whipping up comfort food for a day of writing, you’ll find plenty to savor in this cunning collection of recipes from bestselling mystery authors! Discover hard-boiled breakfasts, thrilling entrees, and cozy desserts, including: • Mary Higgins Clark’s Celebratory Giants Game Night Chili • Harlan Coben’s Myron’s Crabmeat Dip • Nelson DeMille’s Male Chauvinist Pigs in a Blanket • Lee Child’s Coffee, Pot of One • Gillian Flynn’s Beef Skillet Fiesta • Sue Grafton’s Kinsey Millhone’s Famous Peanut Butter and Pickle Sandwich • Charlaine Harris’s Very Unsophisticated Supper Dip • James Patterson’s Grandma’s Killer Chocolate Cake • Louise Penny’s Madame Benoît’s Tourtière • Scott Turow’s Innocent Frittata Featuring full-color photography and intriguing sidebars on the surprising—and sometimes deadly—links between food and foul play, this is the ultimate cookbook for crime fiction aficionados.",Cooking,https://books.google.com/books/content?id=x6-TBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
UwBGEAAAQBAJ,Fatal Flowers,Jess Dylan,"Fatal Flowers is the third in a colorful cozy mystery series from Jess Dylan, set in the Flower House—where you're as likely to find a killer as a chrysanthemum. As Aerieville, Tennessee's Flower House finally gains in popularity, Sierra Ravenswood finds herself feeling ready for new challenges. Luckily, the shop has grabbed the attention of the mayor's daughter, and bride-to-be, Marissa Lakely. Sierra is thrilled, and nervous, to land her most important job yet: providing flowers for the biggest wedding Aerieville has ever seen. Fortunately, Marissa bucks all stereotypes and is far from a bridezilla—but her wedding planner, Taz Banyan, has apparently taken on the role for himself. He's uptight, intense, and a little intimidating. But Taz aside, everything seems to be under control...until Sierra makes a startling discovery in the great room: the wedding planner, lying in a heap at the bottom of the stairs, in very bad shape. In fact, he survives only long enough to mutter: ""It was the snake."" As Granny Mae would say, seeing a snake is rarely a good sign, and this was clearly no exception. With the town on edge and the wedding up in the air, Sierra refuses to stop asking questions in her determination to put an end to this latest danger—so both Aerieville and the Flower House can flourish once more.",Fiction,https://books.google.com/books/content?id=UwBGEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
UqdjxQEACAAJ,The Mystery of the Yellow Room,Gaston LeRoux,"The Mystery of the Yellow Room is a mystery novel written by French author Gaston Leroux. One of the first locked-room mystery novels, it was first published serially in France in the periodical L'Illustration from September 1907 to November 1907, then in its own right in 1908.",,https://books.google.com/books/content?id=UqdjxQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
6YQ7s4N3A00C,The Mystery of Edwin Drood,Charles Dickens,"'Where is my nephew?, asked Mr Jasper, wildly. 'Where is your nephew?' repeated Neveille. 'Why do you ask me?' 'I ask you,' retorted Jasper, 'because you were the last person in his company, and he is not to be found.' The Mystery of Edwin Drood, Dickens's last novel, lay unfinished at his death. Speculation remains rife as to its probably conclusion; evidence suggests that, fascinated as Dickens was by details of the plotting, his basic concern was for character and appropriate setting, in particular the character of the hero-villain, Jasper. The ancient city of Cloisterham, its cathedral a reminder of mortality, human frailty, and the lawful life, is an effective background for what Dickens daughter called a tale of 'the tragic secrets of the human heart'. Humour is provided by a host of characters ranging fro Mr Grewgious, the admirable though eccentric lawyer, and Miss Twinkleton, guardian of the Young Ladies' Seminary, to Durdles, the hard-drinking stonemason, and Deputy, the irreverent lodging-house boy. This edition contains Dickens's working plans for the novel, and the text is that of the authoritative Clarendon edition. ABOUT THE SERIES: For over 100 years Oxford World's Classics has made available the widest range of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, helpful notes to clarify the text, up-to-date bibliographies for further study, and much more.",Fiction,https://books.google.com/books/content?id=6YQ7s4N3A00C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9jdiLPfPukAC,Shooting Gallery,"Hailey Lind, Juliet Blackwell","San Francisco’s art world is exhibiting murderous tendencies… Geez, make a splash in the world of art forgery at the age of seventeen and people can’t stop bringing it up. Lesson learned: genuine art is priceless, and forgery gets you arrested. Now Annie puts her artistic talents to honest use as a faux finisher in San Francisco. But carving out a new reputation can be a creative challenge… Modernism isn’t Annie’s thing, but even she is surprised to discover that the “sculpture” in a prestigious gallery’s grisly new exhibition is an all-too-real corpse—the artist’s. Meanwhile, a Chagall painting is stolen from the Brock Museum, and Annie’s old friend Bryan is accused of being in on the fix. To track down the missing Chagall, she’ll need the dubious assistance of a certain sexy art thief. And if Michael—or whatever his real name may be—isn’t distraction enough, Annie’s mother shows up in town, acting strangely. Annie’s got to solve these mysteries, and fast—because art is long, but life can be very, very short.",Fiction,https://books.google.com/books/content?id=9jdiLPfPukAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
4Mat8tibHc0C,Best in Show,Laurien Berenson,"When the co-chair of the raffle committee is murdered during the Poodle Club of America National Specialty Dog Show, canine calamity ensues as poodle breeder and occasional sleuth Melanie Travers digs through a wealth of suspects, including a rival owner and a fake pet psychic, to catch a killer. 20,000 first printing.",Fiction,https://books.google.com/books/content?id=4Mat8tibHc0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
UU2ZPwAACAAJ,Mystery Mile,Margery Allingham,"With the Simister Gang out to get him, America is too hot for Judge Lobbett. He takes refuge on an island on the Suffolk coast, but even there life is far from peaceful. Blackmail, abduction and sudden death bring matters to a climax. It is Albert Campion, with the unorthodox help of his man Lugg, who masterminds the defence of Mystery Mile and uncovers the true face of Simister. The island is based on Mersea Island in Essex.",Albert Campion (Fictitious character),https://books.google.com/books/content?id=UU2ZPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
D4UrjgEACAAJ,Bleeding Hooks,Harriet Rutland,"Gladys 'Ruby' Mumsby was more interested in fishermen than fish. When her corpse is discovered near a Welsh sporting lodge that is hosting a group of fly fishing enthusiasts, it seems one of them has taken an interest in her too - of the murderous kind.",,https://books.google.com/books/content?id=D4UrjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
KZdeQGm9xCgC,The Madcap Mystery of the Missing Liberty Bell Teacher's Guide,Carole Marsh,"Companion Teacher's Guide to Madcap Mystery of the Missing Liberty Bell! The Teacher's Guide is a supplemental page-by-page guide that gives you additional activities to enhance the student's learning opportunities by using cross-curricular materials. The Teacher's Guide includes a page-by-page guide filled with vocabulary, science, geography, math culture and more. You become the expert and we have done all the research.",Juvenile Fiction,https://books.google.com/books/content?id=KZdeQGm9xCgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
0tfXU5V3sKEC,A Mystery of Errors,Simon Hawke,"Symington Smythe, a would-be thespian, and fledgling dramatist Will Shakespeare meet at a tavern on the road to London and become travel companions and fast friends. Once in London, they wheedle their way into a company of players and wind up in the middle of romance, mystery, and intrigue.",Fiction,https://books.google.com/books/content?id=0tfXU5V3sKEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
p9oIbzU4DHgC,Death Rides Again,Janice Hamrick,"With a family reunion that is getting smaller by the minute and more romance and humor than can be fenced in on any ranch, Janice Hamrick's Death Rides Again is another outstanding addition to her award-winning mystery series. Texas high school teacher Jocelyn Shore had been looking forward to spending Thanksgiving at her Uncle Kel's ranch, but her visit takes an unexpected turn when she discovers Uncle Kel threatening his son-in-law Eddy with a shotgun. It seems that Kel, who is hosting the whole Shore clan, is none too happy about how Eddy has been treating his daughter Ruby June, and tensions are about to boil over. Thanks to Jocelyn's quick thinking, Eddy makes it out alive, and it looks like Ruby June is going to toss him out for good. Yet no one knows for sure because that is the last anyone saw of Ruby June. The family pins the disappearance on Eddy and files a missing-persons report. Still, it isn't until Jocelyn and her sometime-boyfriend, Austin homicide detective Colin Gallagher, find Eddy's body at the bottom of a caliche pit that the police really take notice. Unfortunately, all eyes---including Colin's---are on Jocelyn's family as the most likely suspects. While Colin assists the local police, Jocelyn and her cousin Kyla decide to investigate on their own. Their hunt turns up a shady ranch manager, a mysterious racehorse owner, and an overly persistent goat, but no sign of Ruby June . . . or a killer who is poised to strike again.",Fiction,https://books.google.com/books/content?id=p9oIbzU4DHgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
2OjcrQEACAAJ,The Body Snatchers Affair,"Marcia Muller, Bill Pronzini","The Body Snatchers Affair: The latest in the Carpenter and Quincannon historical mystery series set in 1890's San Francisco from Marcia Muller and Bill Pronzini. Two missing bodies and two separate investigations take Carpenter and Quincannon from the heights above San Francisco Bay to the depths of Chinatown's opium dens. For John Quincannon, this is a first: searching a Chinatown opium den for his client's husband, missing in the middle of a brewing tong war set to ignite over the stolen corpse of Bing Ah Kee. Meanwhile, his partner, Sabina Carpenter, unsure of the dark secrets her suitor might be concealing, searches for the corpse of a millionaire, stolen from a sealed family crypt and currently being held for ransom. With the threat of a tong war hanging over the city (a war perhaps being spurred on by corrupt officials), Carpenter and Quincannon have no time to lose in solving their cases. Is there a connection between the two body snatchers? Or is simple greed the answer to this one? And why is the enigmatic Englishman who calls himself Sherlock Holmes watching so carefully from the shadows? The Carpenter and Quincannon Mysteries: #1 The Bughouse Affair #2 The Spook Lights Affair #3 The Body Snatchers Affair #4 The Plague of Thieves Affair #5 The Dangerous Ladies Affair #6 The Bags of Tricks Affair",Fiction,https://books.google.com/books/content?id=2OjcrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
2dDFrQEACAAJ,The Cornish Mystery,Agatha Christie,"Poirot receives a visit from a Mrs Pengelley, a middle-aged woman who is afraid that she is being poisoned by her husband, a dentist. She has been ill after eating but her doctor states that she is suffering from acute gastritis. She and her husband live in Polgarwith, a small market town in Cornwall. She has no proof of the allegation, only that she only suffers when her husband is at home, not when he is away at the weekends and a bottle of weedkiller, supposedly unused, is half-empty",,https://books.google.com/books/content?id=2dDFrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Ij8YAAAAIAAJ,Reference and Research Guide to Mystery and Detective Fiction,Richard Bleiler,"This new edition of Bleiler's popular and award-winning guide is a superb reference and research tool, as well as an invaluable aid to collection development. Evaluative reviews of approximately 1,000 reference works on mystery and detective fiction provide in-depth discussions of their contents, strengths, weaknesses, and usefulness, often comparing titles to similar or competing works. Encyclopedias, biographical dictionaries, genre guides, national bibliographies, media studies, general reader's guides, web sites, and organizations are just some of the information sources covered in this thorough source. All annotations from the previous edition have been reviewed, revised, and updated; and complete critical reviews of works published since the last edition have been added, including titles released in the present year (2003). More than one third of monographic citations are new to this edition. In a feature new to this edition, Bleiler indexes reference works that provide biographical information on mystery writers, and lists the key websites on these authors. More than 2,500 bio-bibliographic citations to individual mystery writers are given-information that will be particularly useful to those researching specific authors. Organized by publication type for easy access, this work also features a detailed index, making it an essential guide for scholars, researchers, educators, readers' advisors, reference librarians, collection development specialists, and fans.",Language Arts & Disciplines,https://books.google.com/books/content?id=Ij8YAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
8Z_jswEACAAJ,The Mystery of 31 New Inn,R. Austin Freeman,The Mystery of 31 New Inn by R. Austin Freeman,,https://books.google.com/books/content?id=8Z_jswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
_0IxuwEACAAJ,The Penrose Mystery,R. Austin Freeman,"The Penrose Mystery by R. Austin Freeman Penrose is an eccentric old man in possession of some dazzling gems, which he won't insure. When Dr Thorndyke is alerted to a burglary at his house, a scrap of paper is found with the word 'lobster' on it along with two Latin words. Meanwhile, Penrose has fled in panic after a car accident. The police are clearly mystified, but Thorndyke in his indelible style is on track; hunting down a fugitive, testing a theory, and getting to the bottom of a tantalising, complex mystery",,https://books.google.com/books/content?id=_0IxuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
fYSBPwAACAAJ,The Merchant of Menace:,Jill Churchill,"It's Christmas season, and Jane Jeffry has guests coming, cookies baking, and music blaring from the next-door neighbor's garishly decorated house. But what's worse is the obnoxious, muck-raking TV reporter who arrives to do a piece on Jane's nice little neighborhood caroling party and decides that he'll play Old St. Nick. When his red-suited body slides off the neighbor's roof and lands, silenced forever, on top of a fallen plastic reindeer, it looks like the mishap was no accident, and Jane has to solve the mystery of who killed Santa Claus.",Fiction,https://books.google.com/books/content?id=fYSBPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
I0ifuAAACAAJ,The Diamond Cross Mystery,Chester K. Steele,"Chester K. Steele was a pseudonym used by the Stratemeyer Syndicate. The Stratemeyer Syndicate was the producer of a number of series for children and adults at the beginning of the twentieth-century, including: The Mansion of Mystery (1911), The Diamond Cross Mystery (1918) and The Golf Course Mystery (1919). These were aimed at an older audience than most of the other syndicate books which pioneered the technique of producing long-running, consistent series of books using a team of freelance authors to write standardised novels. Those novels were published under a pen name owned by his company. The first title, The Mansion of Mystery, was written by Edward Stratemeyer and the rest were ghostwritten.",Fiction,https://books.google.com/books/content?id=I0ifuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
G7zoa4ULizMC,A Hard Light,Wendy Hornsby,Maggie MacGowen's past catches up to her when a Vietnamese expatriate named Khanh Nguyen asks for help finding a scholar who escaped from Vietnam at the end of the war along with a fortune in art.,Fiction,https://books.google.com/books/content?id=G7zoa4ULizMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
5Q5aEQAAQBAJ,Mysteries in Our National Parks: The Hunted,Alane Ferguson,"Grizzly cubs are disappearing from Glacier National Park, and the Landon family must figure out why! But for Jack, the real mystery is his sister Ashley's strange behavior. What was she doing alone in the woods so early in the morning? And why did she lie to their parents? Jack's efforts to unravel the truth lead to a pulse-pounding adventure that brings the Landon kids face to face with an enraged grizzly—as Jack and his sister suddenly become the hunted.",Juvenile Fiction,https://books.google.com/books/content?id=5Q5aEQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
YUnBzQEACAAJ,Hiding In The Dark,Sava Mathou,"Ellie Lynn Moore decides a change is needed and that her life was not over after the passing of her husband. The love of mystery and suspense always thrilled Ellie, and Ellie always secretly wanted to be a private detective. Ellie's first case is that of a missing young girl. Soon Ellie finds herself on the run for her life. She must save the girl and find out who is out to kill them. Does Ellie save the girl? Come along with Ellie as she and Shelby must fight for their lives. They soon realize they must work together to stay alive, and they come face-to-face with the real person who wants them dead.",Fiction,https://books.google.com/books/content?id=YUnBzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
FecwDQAAQBAJ,Sleeping Beauties,Jo Spain,"As he scanned the glade, his stomach lurched. One, two, three, four. Five, counting the mound of earth disturbed under the tent. Somebody had cleared the earth of its natural layer and sown their own flowers. In five places. Five graves. A young woman, Fiona Holland, has gone missing from a small Irish village. A search is mounted, but there are whispers. Fiona had a wild reputation. Was she abducted, or has she run away? A week later, a gruesome discovery is made in the woods at Ireland's most scenic beauty spot - the valley of Glendalough. The bodies are all young women who disappeared in recent years. D.I. Tom Reynolds and his team are faced with the toughest case of their careers - a serial killer, who hunts vulnerable women, and holds his victims captive before he ends their lives. Soon the race is on to find Fiona Holland before it's too late. . . PRAISE FOR JO SPAIN'S TOM REYNOLDS SERIES 'Absolutely my comfort reading' Ann Cleeves 'Had me hooked from the first few pages' 5* reader review 'A stunning read' Woman's Way 'It's got everything: mystery, suspense, romance' 5* reader review 'Refreshing and full of twists' Express 'Another great read from Jo Spain' 5* reader review 'Clever, pacey, compulsive' Sunday Mirror 'Absolutely excellent' 5* reader review 'Expertly crafted, deeply immersive and timely' Irish Independent",Fiction,https://books.google.com/books/content?id=FecwDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
1XcpygEACAAJ,Murder in the Cards,Sonia Parin,"1920's lighthearted cozy mystery. Evie, the Countess of Woodridge, has come under fire from a newcomer to the small village, but she has no time to dwell on the woman's petty-minded criticisms. She is hosting three scriptwriters. Unfortunately, they are determined to set their murder mystery at Halton House. Evie's life is thrown into turmoil when reality begins to imitate fiction and Henrietta, the Dowager Countess of Woodridge becomes the prime suspect in a villager's death.",,https://books.google.com/books/content?id=1XcpygEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
S6YTNAEACAAJ,The Mystery of the Yellow Room,Gaston Leroux,"Gaston Louis Alfred Leroux (6 May 1868[1] – 15 April 1927) was a French journalist and author of detective fiction.In the English-speaking world, he is best known for writing the novel The Phantom of the Opera (Le Fantôme de l'Opéra, 1911), which has been made into several film and stage productions of the same name, notably the 1925 film starring Lon Chaney; and Andrew Lloyd Webber's 1986 musical.-wikipedia",Reference,https://books.google.com/books/content?id=S6YTNAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Di54vgAACAAJ,Steps from Death,Stacey Alabaster,"Georgina is the new owner of a craft store in a small town. When a woman is found dead after falling down the stairs, she suspects foul play. After learning her new home has a similarly tragic past, she begins to fear for her own safety. Can she unravel the mystery of two suspicious deaths before she becomes the third?",Craft shops,https://books.google.com/books/content?id=Di54vgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
yxO9zgEACAAJ,The Mysterious Affair at Styles: a Hercule Poirot Mystery(classics Illustrated) Edition,Agatha Christie,"Hercule Poirot solves his first case in the Agatha Christie novel that started it all, now in a fully restored edition that features a ""missing chapter"" along with commentary from Christie expert John Curran. Who poisoned the wealthy Emily Inglethorp and how did the murderer penetrate and escape from her locked bedroom? Suspects abound in the quaint village of Styles St. Mary--from the heiress's fawning new husband to her two stepsons, her volatile housekeeper, and a pretty nurse who works in a hospital dispensary. With impeccable timing, and making his unforgettable debut, the brilliant Belgian detective Hercule Poirot is on the case.",,
kSflAAAAMAAJ,International Journal of Surgery,,"""Monthly index of surgery and gynecology"" in vol. 9- .",Anti-infective agents,https://books.google.com/books/content?id=kSflAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
